Region,Month,Retail price,Year
MISO,8,9.39,2014
MISO,8,9.95,2015
MISO,8,10.03,2016
MISO,8,10.29,2017
MISO,8,10.55,2018
MISO,8,10.61,2019
MISO,8,10.62,2020
MISO,8,10.72,2021
MISO,8,10.94,2022
MISO,8,10.95,2023
MISO,8,11.44,2024
MISO,12,6.01,2001
MISO,12,6.03,2002
MISO,12,6.01,2003
MISO,12,6.26,2004
MISO,12,6.36,2005
MISO,12,6.51,2006
MISO,12,6.76,2007
MISO,12,6.94,2008
MISO,12,7.25,2009
MISO,12,7.64,2010
MISO,12,7.94,2011
MISO,12,8.26,2012
MISO,12,8.58,2013
MISO,12,8.87,2014
MISO,12,9.16,2015
MISO,12,9.59,2016
MISO,12,9.95,2017
MISO,12,9.75,2018
MISO,12,9.74,2019
MISO,12,9.85,2020
MISO,12,10.12,2021
MISO,12,10.19,2022
MISO,12,10.24,2023
MISO,12,10.94,2024
MISO,2,6.1,2001
MISO,2,6.1,2002
MISO,2,6.11,2003
MISO,2,6.09,2004
MISO,2,6.25,2005
MISO,2,6.46,2006
MISO,2,6.47,2007
MISO,2,6.81,2008
MISO,2,7.13,2009
MISO,2,7.34,2010
MISO,2,7.59,2011
MISO,2,8.16,2012
MISO,2,8.49,2013
MISO,2,8.79,2014
MISO,2,9.25,2015
MISO,2,9.33,2016
MISO,2,9.58,2017
MISO,2,9.69,2018
MISO,2,9.52,2019
MISO,2,9.79,2020
MISO,2,11.37,2021
MISO,2,10.08,2022
MISO,2,10.15,2023
MISO,2,10.6,2024
MISO,2,10.54,2025
MISO,1,5.85,2001
MISO,1,5.9,2002
MISO,1,5.98,2003
MISO,1,6.02,2004
MISO,1,6.1,2005
MISO,1,6.24,2006
MISO,1,6.47,2007
MISO,1,6.73,2008
MISO,1,6.99,2009
MISO,1,7.14,2010
MISO,1,7.62,2011
MISO,1,8.05,2012
MISO,1,8.34,2013
MISO,1,8.54,2014
MISO,1,9.12,2015
MISO,1,9.3,2016
MISO,1,9.36,2017
MISO,1,9.68,2018
MISO,1,9.37,2019
MISO,1,9.45,2020
MISO,1,9.63,2021
MISO,1,9.86,2022
MISO,1,10.04,2023
MISO,1,10.37,2024
MISO,1,10.86,2025
MISO,7,6.84,2001
MISO,7,6.69,2002
MISO,7,6.68,2003
MISO,7,6.88,2004
MISO,7,6.95,2005
MISO,7,7.2,2006
MISO,7,7.24,2007
MISO,7,7.45,2008
MISO,7,7.74,2009
MISO,7,8.41,2010
MISO,7,8.52,2011
MISO,7,8.88,2012
MISO,7,9.43,2013
MISO,7,9.58,2014
MISO,7,9.95,2015
MISO,7,10.31,2016
MISO,7,10.47,2017
MISO,7,10.26,2018
MISO,7,10.26,2019
MISO,7,10.41,2020
MISO,7,10.79,2021
MISO,7,11.04,2022
MISO,7,10.98,2023
MISO,7,11.36,2024
MISO,6,6.79,2001
MISO,6,6.52,2002
MISO,6,6.7,2003
MISO,6,6.81,2004
MISO,6,6.98,2005
MISO,6,6.88,2006
MISO,6,7.08,2007
MISO,6,7.39,2008
MISO,6,7.67,2009
MISO,6,8.24,2010
MISO,6,8.49,2011
MISO,6,8.61,2012
MISO,6,9.22,2013
MISO,6,9.44,2014
MISO,6,9.55,2015
MISO,6,10.11,2016
MISO,6,10.4,2017
MISO,6,10.21,2018
MISO,6,10.51,2019
MISO,6,10.28,2020
MISO,6,10.84,2021
MISO,6,11.05,2022
MISO,6,10.76,2023
MISO,6,11.52,2024
MISO,3,6.11,2001
MISO,3,6,2002
MISO,3,6.19,2003
MISO,3,6.22,2004
MISO,3,6.38,2005
MISO,3,6.46,2006
MISO,3,6.72,2007
MISO,3,6.84,2008
MISO,3,7.14,2009
MISO,3,7.41,2010
MISO,3,7.7,2011
MISO,3,8.22,2012
MISO,3,8.55,2013
MISO,3,8.8,2014
MISO,3,9.05,2015
MISO,3,9.61,2016
MISO,3,9.89,2017
MISO,3,9.59,2018
MISO,3,9.57,2019
MISO,3,9.67,2020
MISO,3,9.89,2021
MISO,3,9.94,2022
MISO,3,10.05,2023
MISO,3,10.61,2024
MISO,3,11.02,2025
MISO,5,6.49,2001
MISO,5,6.18,2002
MISO,5,6.33,2003
MISO,5,6.44,2004
MISO,5,6.72,2005
MISO,5,6.82,2006
MISO,5,6.81,2007
MISO,5,7.22,2008
MISO,5,7.52,2009
MISO,5,7.98,2010
MISO,5,8.02,2011
MISO,5,8.56,2012
MISO,5,8.94,2013
MISO,5,9.07,2014
MISO,5,9.45,2015
MISO,5,9.99,2016
MISO,5,10.14,2017
MISO,5,9.96,2018
MISO,5,10.05,2019
MISO,5,9.98,2020
MISO,5,10.69,2021
MISO,5,10.5,2022
MISO,5,10.75,2023
MISO,5,10.91,2024
MISO,11,6.13,2001
MISO,11,6.12,2002
MISO,11,6.17,2003
MISO,11,6.33,2004
MISO,11,6.61,2005
MISO,11,6.72,2006
MISO,11,6.9,2007
MISO,11,7.12,2008
MISO,11,7.36,2009
MISO,11,7.79,2010
MISO,11,8.04,2011
MISO,11,8.39,2012
MISO,11,8.7,2013
MISO,11,8.97,2014
MISO,11,9.36,2015
MISO,11,9.85,2016
MISO,11,10.09,2017
MISO,11,9.64,2018
MISO,11,9.7,2019
MISO,11,10.21,2020
MISO,11,9.99,2021
MISO,11,10.18,2022
MISO,11,10.33,2023
MISO,11,11.14,2024
MISO,10,6.26,2001
MISO,10,6.27,2002
MISO,10,6.34,2003
MISO,10,6.52,2004
MISO,10,6.75,2005
MISO,10,6.87,2006
MISO,10,7.08,2007
MISO,10,7.44,2008
MISO,10,7.5,2009
MISO,10,8.02,2010
MISO,10,8.24,2011
MISO,10,8.65,2012
MISO,10,9,2013
MISO,10,9.18,2014
MISO,10,9.69,2015
MISO,10,10.02,2016
MISO,10,10.22,2017
MISO,10,10.27,2018
MISO,10,10.19,2019
MISO,10,10.23,2020
MISO,10,10.25,2021
MISO,10,10.72,2022
MISO,10,10.65,2023
MISO,10,11.19,2024
MISO,9,6.54,2001
MISO,9,6.49,2002
MISO,9,6.63,2003
MISO,9,6.68,2004
MISO,9,6.95,2005
MISO,9,6.92,2006
MISO,9,7.25,2007
MISO,9,7.56,2008
MISO,9,7.64,2009
MISO,9,8.21,2010
MISO,9,8.41,2011
MISO,9,8.92,2012
MISO,9,9.28,2013
MISO,9,9.36,2014
MISO,9,9.83,2015
MISO,9,10.29,2016
MISO,9,10.38,2017
MISO,9,10.43,2018
MISO,9,10.38,2019
MISO,9,10.34,2020
MISO,9,10.71,2021
MISO,9,10.57,2022
MISO,9,10.82,2023
MISO,9,11.27,2024
PJM,4,6.31,2001
PJM,4,6.75,2002
PJM,4,6.71,2003
PJM,4,7.04,2004
PJM,4,7.25,2005
PJM,4,7.89,2006
PJM,4,11.01,2007
PJM,4,12.04,2008
PJM,4,12.25,2009
PJM,4,11.8,2010
PJM,4,11.5,2011
PJM,4,10.66,2012
PJM,4,10.92,2013
PJM,4,11.28,2014
PJM,4,10.33,2015
PJM,4,11.15,2016
PJM,4,11,2017
PJM,4,10.56,2018
PJM,4,11.01,2019
PJM,4,10.25,2020
PJM,4,10.37,2021
PJM,4,11.02,2022
PJM,4,12.72,2023
PJM,4,14.03,2024
PJM,4,14.2,2025
PJM,8,7.73,2001
PJM,8,7.5,2002
PJM,8,7.74,2003
PJM,8,8.34,2004
PJM,8,8.4,2005
PJM,8,11.88,2006
PJM,8,11.88,2007
PJM,8,12.84,2008
PJM,8,12.38,2009
PJM,8,12.26,2010
PJM,8,11.63,2011
PJM,8,11.48,2012
PJM,8,10.8,2013
PJM,8,11.15,2014
PJM,8,11.16,2015
PJM,8,10.96,2016
PJM,8,10.76,2017
PJM,8,10.34,2018
PJM,8,10.19,2019
PJM,8,9.84,2020
PJM,8,10.37,2021
PJM,8,12.31,2022
PJM,8,13.07,2023
PJM,8,13.24,2024
PJM,12,6.62,2001
PJM,12,6.46,2002
PJM,12,6.51,2003
PJM,12,7.33,2004
PJM,12,7.82,2005
PJM,12,10.9,2006
PJM,12,11.46,2007
PJM,12,12.4,2008
PJM,12,12.02,2009
PJM,12,11.92,2010
PJM,12,10.96,2011
PJM,12,11.17,2012
PJM,12,11.08,2013
PJM,12,10.99,2014
PJM,12,10.86,2015
PJM,12,10.67,2016
PJM,12,10.7,2017
PJM,12,10.61,2018
PJM,12,10.22,2019
PJM,12,10.26,2020
PJM,12,10.66,2021
PJM,12,13.03,2022
PJM,12,13.43,2023
PJM,12,13.99,2024
PJM,2,5.38,2001
PJM,2,6.52,2002
PJM,2,6.65,2003
PJM,2,6.84,2004
PJM,2,7.24,2005
PJM,2,7.76,2006
PJM,2,10.87,2007
PJM,2,11.49,2008
PJM,2,12.12,2009
PJM,2,11.75,2010
PJM,2,11.6,2011
PJM,2,10.82,2012
PJM,2,10.88,2013
PJM,2,11.76,2014
PJM,2,11.84,2015
PJM,2,11.15,2016
PJM,2,11.18,2017
PJM,2,10.91,2018
PJM,2,10.58,2019
PJM,2,10.3,2020
PJM,2,10.52,2021
PJM,2,10.86,2022
PJM,2,12.88,2023
PJM,2,13.18,2024
PJM,2,13.95,2025
PJM,1,6.11,2001
PJM,1,6.56,2002
PJM,1,6.56,2003
PJM,1,6.92,2004
PJM,1,7.27,2005
PJM,1,7.64,2006
PJM,1,10.9,2007
PJM,1,11.54,2008
PJM,1,12.2,2009
PJM,1,11.58,2010
PJM,1,11.66,2011
PJM,1,10.78,2012
PJM,1,10.89,2013
PJM,1,11.54,2014
PJM,1,10.48,2015
PJM,1,11.22,2016
PJM,1,10.84,2017
PJM,1,10.59,2018
PJM,1,10.61,2019
PJM,1,9.81,2020
PJM,1,10.04,2021
PJM,1,10.72,2022
PJM,1,12.68,2023
PJM,1,13.18,2024
PJM,1,13.77,2025
PJM,7,7.64,2001
PJM,7,7.51,2002
PJM,7,7.71,2003
PJM,7,8.29,2004
PJM,7,8.25,2005
PJM,7,11.91,2006
PJM,7,11.75,2007
PJM,7,13.07,2008
PJM,7,12.29,2009
PJM,7,12.25,2010
PJM,7,11.62,2011
PJM,7,11.3,2012
PJM,7,10.74,2013
PJM,7,11.39,2014
PJM,7,10.97,2015
PJM,7,10.73,2016
PJM,7,10.49,2017
PJM,7,10.2,2018
PJM,7,10.26,2019
PJM,7,9.84,2020
PJM,7,10.15,2021
PJM,7,11.9,2022
PJM,7,12.52,2023
PJM,7,13.28,2024
PJM,6,7.21,2001
PJM,6,7.56,2002
PJM,6,7.26,2003
PJM,6,8.27,2004
PJM,6,8.06,2005
PJM,6,11.48,2006
PJM,6,11.5,2007
PJM,6,13.14,2008
PJM,6,12.23,2009
PJM,6,12.32,2010
PJM,6,11.68,2011
PJM,6,11.34,2012
PJM,6,10.89,2013
PJM,6,11.25,2014
PJM,6,11.69,2015
PJM,6,11,2016
PJM,6,10.72,2017
PJM,6,10.54,2018
PJM,6,10.09,2019
PJM,6,10.47,2020
PJM,6,10.2,2021
PJM,6,11.34,2022
PJM,6,12.27,2023
PJM,6,13.01,2024
PJM,3,6.31,2001
PJM,3,6.47,2002
PJM,3,6.66,2003
PJM,3,6.9,2004
PJM,3,7.25,2005
PJM,3,7.8,2006
PJM,3,10.89,2007
PJM,3,11.63,2008
PJM,3,12.38,2009
PJM,3,11.57,2010
PJM,3,11.56,2011
PJM,3,10.66,2012
PJM,3,10.88,2013
PJM,3,11.12,2014
PJM,3,11.65,2015
PJM,3,11.37,2016
PJM,3,11.61,2017
PJM,3,10.27,2018
PJM,3,10.76,2019
PJM,3,10.37,2020
PJM,3,10.39,2021
PJM,3,11.23,2022
PJM,3,12.77,2023
PJM,3,13.52,2024
PJM,3,14.04,2025
PJM,5,6.74,2001
PJM,5,6.6,2002
PJM,5,6.57,2003
PJM,5,7.16,2004
PJM,5,7.31,2005
PJM,5,9.96,2006
PJM,5,11.05,2007
PJM,5,12.12,2008
PJM,5,12.44,2009
PJM,5,12.04,2010
PJM,5,11.88,2011
PJM,5,10.77,2012
PJM,5,11.15,2013
PJM,5,10.86,2014
PJM,5,11.17,2015
PJM,5,11.37,2016
PJM,5,11.34,2017
PJM,5,10.49,2018
PJM,5,10.78,2019
PJM,5,10.65,2020
PJM,5,10.55,2021
PJM,5,11.72,2022
PJM,5,12.41,2023
PJM,5,13.07,2024
PJM,11,6.72,2001
PJM,11,6.54,2002
PJM,11,6.84,2003
PJM,11,7.15,2004
PJM,11,7.76,2005
PJM,11,11.05,2006
PJM,11,11.46,2007
PJM,11,12.28,2008
PJM,11,12.02,2009
PJM,11,11.83,2010
PJM,11,10.98,2011
PJM,11,11.13,2012
PJM,11,11.03,2013
PJM,11,10.97,2014
PJM,11,11.56,2015
PJM,11,10.85,2016
PJM,11,10.82,2017
PJM,11,10.81,2018
PJM,11,10.67,2019
PJM,11,10.57,2020
PJM,11,11.12,2021
PJM,11,12.65,2022
PJM,11,13.41,2023
PJM,11,13.79,2024
PJM,10,7.05,2001
PJM,10,6.6,2002
PJM,10,6.48,2003
PJM,10,7.62,2004
PJM,10,7.68,2005
PJM,10,11.12,2006
PJM,10,11.59,2007
PJM,10,12.68,2008
PJM,10,12.04,2009
PJM,10,12.15,2010
PJM,10,11.13,2011
PJM,10,10.96,2012
PJM,10,10.88,2013
PJM,10,11.1,2014
PJM,10,11.05,2015
PJM,10,11.93,2016
PJM,10,11.03,2017
PJM,10,11.03,2018
PJM,10,11.1,2019
PJM,10,10.57,2020
PJM,10,10.82,2021
PJM,10,12.89,2022
PJM,10,13.19,2023
PJM,10,13.84,2024
PJM,9,7.72,2001
PJM,9,7.41,2002
PJM,9,7.5,2003
PJM,9,8.21,2004
PJM,9,8.4,2005
PJM,9,11.61,2006
PJM,9,11.7,2007
PJM,9,13.16,2008
PJM,9,12.06,2009
PJM,9,12.11,2010
PJM,9,11.45,2011
PJM,9,11.36,2012
PJM,9,10.73,2013
PJM,9,11.06,2014
PJM,9,11.25,2015
PJM,9,10.94,2016
PJM,9,10.62,2017
PJM,9,10.44,2018
PJM,9,10.36,2019
PJM,9,10.34,2020
PJM,9,11.07,2021
PJM,9,12.42,2022
PJM,9,12.92,2023
PJM,9,13.41,2024
PJM,4,6.27,2001
PJM,4,6.4,2002
PJM,4,6.49,2003
PJM,4,6.58,2004
PJM,4,8.82,2005
PJM,4,10.51,2006
PJM,4,11.01,2007
PJM,4,12.86,2008
PJM,4,13.05,2009
PJM,4,13.37,2010
PJM,4,13.05,2011
PJM,4,12.04,2012
PJM,4,11.68,2013
PJM,4,11.89,2014
PJM,4,12.4,2015
PJM,4,12.02,2016
PJM,4,12.03,2017
PJM,4,12.75,2018
PJM,4,12.8,2019
PJM,4,12.1,2020
PJM,4,12.19,2021
PJM,4,14.48,2022
PJM,4,16.11,2023
PJM,4,16.9,2024
PJM,4,18.75,2025
PJM,8,8.39,2001
PJM,8,8.55,2002
PJM,8,8.56,2003
PJM,8,8.58,2004
PJM,8,9.78,2005
PJM,8,10.61,2006
PJM,8,12.76,2007
PJM,8,13.95,2008
PJM,8,13.36,2009
PJM,8,13.47,2010
PJM,8,12.69,2011
PJM,8,11.7,2012
PJM,8,11.98,2013
PJM,8,11.26,2014
PJM,8,11.72,2015
PJM,8,11.57,2016
PJM,8,11.39,2017
PJM,8,12.25,2018
PJM,8,11.45,2019
PJM,8,11.49,2020
PJM,8,13.28,2021
PJM,8,15.4,2022
PJM,8,16.78,2023
PJM,8,16.43,2024
PJM,12,6.39,2001
PJM,12,6.35,2002
PJM,12,6.38,2003
PJM,12,6.45,2004
PJM,12,9.58,2005
PJM,12,11.83,2006
PJM,12,11.76,2007
PJM,12,12.84,2008
PJM,12,13.07,2009
PJM,12,13.24,2010
PJM,12,12.01,2011
PJM,12,11.69,2012
PJM,12,11.83,2013
PJM,12,11.6,2014
PJM,12,12.58,2015
PJM,12,11.63,2016
PJM,12,11.85,2017
PJM,12,12.6,2018
PJM,12,12.05,2019
PJM,12,11.84,2020
PJM,12,13.76,2021
PJM,12,15.4,2022
PJM,12,17.32,2023
PJM,12,17.46,2024
PJM,2,6.53,2001
PJM,2,6.45,2002
PJM,2,6.53,2003
PJM,2,6.76,2004
PJM,2,9.24,2005
PJM,2,10.02,2006
PJM,2,10.85,2007
PJM,2,12.36,2008
PJM,2,13.06,2009
PJM,2,13.55,2010
PJM,2,13.3,2011
PJM,2,11.98,2012
PJM,2,11.73,2013
PJM,2,12.75,2014
PJM,2,11.43,2015
PJM,2,12.27,2016
PJM,2,11.88,2017
PJM,2,12.39,2018
PJM,2,12.94,2019
PJM,2,12.03,2020
PJM,2,12.51,2021
PJM,2,13.95,2022
PJM,2,16.51,2023
PJM,2,17.15,2024
PJM,2,19.82,2025
PJM,1,6.35,2001
PJM,1,6.4,2002
PJM,1,6.52,2003
PJM,1,6.45,2004
PJM,1,7.31,2005
PJM,1,8.9,2006
PJM,1,10.83,2007
PJM,1,12,2008
PJM,1,13.22,2009
PJM,1,13.08,2010
PJM,1,13.13,2011
PJM,1,11.95,2012
PJM,1,11.77,2013
PJM,1,12.49,2014
PJM,1,12.08,2015
PJM,1,11.66,2016
PJM,1,11.47,2017
PJM,1,11.91,2018
PJM,1,12.45,2019
PJM,1,11.8,2020
PJM,1,11.63,2021
PJM,1,13.98,2022
PJM,1,15.35,2023
PJM,1,16.76,2024
PJM,1,18.47,2025
PJM,7,9.03,2001
PJM,7,8.39,2002
PJM,7,8.56,2003
PJM,7,8.77,2004
PJM,7,9.85,2005
PJM,7,10.05,2006
PJM,7,12.61,2007
PJM,7,14.02,2008
PJM,7,13.33,2009
PJM,7,13.82,2010
PJM,7,12.63,2011
PJM,7,11.8,2012
PJM,7,11.99,2013
PJM,7,11.41,2014
PJM,7,12.15,2015
PJM,7,11.27,2016
PJM,7,11.33,2017
PJM,7,11.41,2018
PJM,7,11.94,2019
PJM,7,11.4,2020
PJM,7,12.62,2021
PJM,7,15.3,2022
PJM,7,16.68,2023
PJM,7,16.82,2024
PJM,6,8.65,2001
PJM,6,8.48,2002
PJM,6,8.46,2003
PJM,6,8.51,2004
PJM,6,9.36,2005
PJM,6,12.48,2006
PJM,6,12.14,2007
PJM,6,13.55,2008
PJM,6,13.25,2009
PJM,6,13.55,2010
PJM,6,13.18,2011
PJM,6,12.03,2012
PJM,6,11.72,2013
PJM,6,11.85,2014
PJM,6,12.33,2015
PJM,6,11.72,2016
PJM,6,11.77,2017
PJM,6,11.87,2018
PJM,6,11.76,2019
PJM,6,12.15,2020
PJM,6,12.35,2021
PJM,6,14.89,2022
PJM,6,16.62,2023
PJM,6,16.52,2024
PJM,3,6.33,2001
PJM,3,6.27,2002
PJM,3,6.41,2003
PJM,3,6.32,2004
PJM,3,8.13,2005
PJM,3,10.18,2006
PJM,3,11.49,2007
PJM,3,12.52,2008
PJM,3,13.5,2009
PJM,3,13.33,2010
PJM,3,13.41,2011
PJM,3,11.96,2012
PJM,3,11.79,2013
PJM,3,12.14,2014
PJM,3,12.43,2015
PJM,3,11.69,2016
PJM,3,12.03,2017
PJM,3,10.77,2018
PJM,3,12.25,2019
PJM,3,12.12,2020
PJM,3,12.17,2021
PJM,3,14.61,2022
PJM,3,16.13,2023
PJM,3,16.79,2024
PJM,3,19.77,2025
PJM,5,7.54,2001
PJM,5,8.25,2002
PJM,5,8.21,2003
PJM,5,8.13,2004
PJM,5,9.28,2005
PJM,5,10.45,2006
PJM,5,11.05,2007
PJM,5,12.83,2008
PJM,5,13.3,2009
PJM,5,13.05,2010
PJM,5,13.03,2011
PJM,5,12.03,2012
PJM,5,11.72,2013
PJM,5,12.29,2014
PJM,5,11.47,2015
PJM,5,11.78,2016
PJM,5,11.82,2017
PJM,5,11.86,2018
PJM,5,12.73,2019
PJM,5,12.33,2020
PJM,5,12.52,2021
PJM,5,15.02,2022
PJM,5,16.52,2023
PJM,5,16.74,2024
PJM,11,6.66,2001
PJM,11,6.37,2002
PJM,11,6.5,2003
PJM,11,6.71,2004
PJM,11,9.45,2005
PJM,11,11.64,2006
PJM,11,11.74,2007
PJM,11,13.12,2008
PJM,11,12.91,2009
PJM,11,13.17,2010
PJM,11,12.16,2011
PJM,11,11.55,2012
PJM,11,12.02,2013
PJM,11,11.79,2014
PJM,11,12.09,2015
PJM,11,11.88,2016
PJM,11,12.33,2017
PJM,11,12.66,2018
PJM,11,12.73,2019
PJM,11,11.72,2020
PJM,11,14.24,2021
PJM,11,15.4,2022
PJM,11,16.17,2023
PJM,11,17.13,2024
PJM,10,7.37,2001
PJM,10,6.56,2002
PJM,10,6.9,2003
PJM,10,6.95,2004
PJM,10,9.36,2005
PJM,10,12.72,2006
PJM,10,12.42,2007
PJM,10,13.71,2008
PJM,10,13.36,2009
PJM,10,13.18,2010
PJM,10,12.58,2011
PJM,10,11.93,2012
PJM,10,12.06,2013
PJM,10,11.62,2014
PJM,10,12.02,2015
PJM,10,12.07,2016
PJM,10,12.07,2017
PJM,10,12.33,2018
PJM,10,12.57,2019
PJM,10,12.21,2020
PJM,10,13.62,2021
PJM,10,16.11,2022
PJM,10,17.54,2023
PJM,10,17.1,2024
PJM,9,8.45,2001
PJM,9,8.41,2002
PJM,9,8.46,2003
PJM,9,8.52,2004
PJM,9,9.7,2005
PJM,9,12.78,2006
PJM,9,12.3,2007
PJM,9,13.8,2008
PJM,9,13.32,2009
PJM,9,13.24,2010
PJM,9,12.49,2011
PJM,9,11.65,2012
PJM,9,11.89,2013
PJM,9,14.42,2014
PJM,9,12.18,2015
PJM,9,11.44,2016
PJM,9,11.87,2017
PJM,9,11.88,2018
PJM,9,12.07,2019
PJM,9,11.91,2020
PJM,9,12.71,2021
PJM,9,14.67,2022
PJM,9,16.29,2023
PJM,9,16.44,2024
PJM,4,6.19,2001
PJM,4,5.72,2002
PJM,4,5.78,2003
PJM,4,6.36,2004
PJM,4,7.36,2005
PJM,4,8.79,2006
PJM,4,10.46,2007
PJM,4,12.28,2008
PJM,4,12.86,2009
PJM,4,12.63,2010
PJM,4,12.09,2011
PJM,4,11.1,2012
PJM,4,11.16,2013
PJM,4,12.05,2014
PJM,4,12.03,2015
PJM,4,12.17,2016
PJM,4,12.12,2017
PJM,4,11.53,2018
PJM,4,11.58,2019
PJM,4,11.28,2020
PJM,4,11.1,2021
PJM,4,12.52,2022
PJM,4,13.84,2023
PJM,4,14.63,2024
PJM,4,15.97,2025
PJM,8,7.71,2001
PJM,8,7.12,2002
PJM,8,7.28,2003
PJM,8,8.35,2004
PJM,8,8.99,2005
PJM,8,10.89,2006
PJM,8,12.69,2007
PJM,8,13.73,2008
PJM,8,13.42,2009
PJM,8,12.94,2010
PJM,8,12.05,2011
PJM,8,11.53,2012
PJM,8,12.22,2013
PJM,8,11.69,2014
PJM,8,12.17,2015
PJM,8,11.99,2016
PJM,8,11.89,2017
PJM,8,11.3,2018
PJM,8,10.8,2019
PJM,8,10.8,2020
PJM,8,11.32,2021
PJM,8,13.52,2022
PJM,8,14.14,2023
PJM,8,15.15,2024
PJM,12,5.86,2001
PJM,12,5.07,2002
PJM,12,5.77,2003
PJM,12,7.02,2004
PJM,12,8.16,2005
PJM,12,10.31,2006
PJM,12,11.94,2007
PJM,12,13,2008
PJM,12,12.45,2009
PJM,12,12.3,2010
PJM,12,11.42,2011
PJM,12,11.25,2012
PJM,12,11.91,2013
PJM,12,11.69,2014
PJM,12,12.2,2015
PJM,12,12.35,2016
PJM,12,11.84,2017
PJM,12,11.73,2018
PJM,12,11.19,2019
PJM,12,11.22,2020
PJM,12,12.57,2021
PJM,12,14.68,2022
PJM,12,14.96,2023
PJM,12,15.69,2024
PJM,2,6.07,2001
PJM,2,5.61,2002
PJM,2,5.82,2003
PJM,2,6.33,2004
PJM,2,7.42,2005
PJM,2,8.66,2006
PJM,2,10.18,2007
PJM,2,12.15,2008
PJM,2,13.43,2009
PJM,2,12.91,2010
PJM,2,12.34,2011
PJM,2,11.31,2012
PJM,2,11.27,2013
PJM,2,12.63,2014
PJM,2,12.11,2015
PJM,2,12.24,2016
PJM,2,12.57,2017
PJM,2,12.04,2018
PJM,2,11.8,2019
PJM,2,11.51,2020
PJM,2,11.27,2021
PJM,2,13.01,2022
PJM,2,14.9,2023
PJM,2,14.98,2024
PJM,2,16.26,2025
PJM,1,5.93,2001
PJM,1,5.53,2002
PJM,1,7.37,2003
PJM,1,6.3,2004
PJM,1,7.33,2005
PJM,1,8.66,2006
PJM,1,10.17,2007
PJM,1,12.1,2008
PJM,1,13.17,2009
PJM,1,12.74,2010
PJM,1,12.13,2011
PJM,1,11.32,2012
PJM,1,11.22,2013
PJM,1,12.1,2014
PJM,1,12,2015
PJM,1,12.33,2016
PJM,1,12.45,2017
PJM,1,11.84,2018
PJM,1,11.68,2019
PJM,1,11.53,2020
PJM,1,11.22,2021
PJM,1,12.46,2022
PJM,1,15.01,2023
PJM,1,15.23,2024
PJM,1,16.21,2025
PJM,7,7.58,2001
PJM,7,7.17,2002
PJM,7,7.26,2003
PJM,7,8.19,2004
PJM,7,8.86,2005
PJM,7,10.74,2006
PJM,7,12.62,2007
PJM,7,14.12,2008
PJM,7,13.54,2009
PJM,7,13.27,2010
PJM,7,12.02,2011
PJM,7,11.46,2012
PJM,7,12.02,2013
PJM,7,11.81,2014
PJM,7,12.07,2015
PJM,7,12.15,2016
PJM,7,11.69,2017
PJM,7,11.53,2018
PJM,7,10.82,2019
PJM,7,10.71,2020
PJM,7,11.27,2021
PJM,7,13.37,2022
PJM,7,13.94,2023
PJM,7,15.02,2024
PJM,6,7.47,2001
PJM,6,7.21,2002
PJM,6,6.69,2003
PJM,6,7.73,2004
PJM,6,8.71,2005
PJM,6,10.91,2006
PJM,6,12.4,2007
PJM,6,13.47,2008
PJM,6,13.21,2009
PJM,6,13.14,2010
PJM,6,12.22,2011
PJM,6,11.4,2012
PJM,6,11.97,2013
PJM,6,11.79,2014
PJM,6,12.28,2015
PJM,6,12.34,2016
PJM,6,11.99,2017
PJM,6,11.71,2018
PJM,6,11.17,2019
PJM,6,10.99,2020
PJM,6,11.28,2021
PJM,6,13.44,2022
PJM,6,14.25,2023
PJM,6,14.78,2024
PJM,3,5.92,2001
PJM,3,5.55,2002
PJM,3,5.89,2003
PJM,3,6.32,2004
PJM,3,7.42,2005
PJM,3,8.69,2006
PJM,3,10.38,2007
PJM,3,12.11,2008
PJM,3,13.27,2009
PJM,3,12.69,2010
PJM,3,12.16,2011
PJM,3,11.16,2012
PJM,3,11.19,2013
PJM,3,12.31,2014
PJM,3,12.19,2015
PJM,3,12.25,2016
PJM,3,12.13,2017
PJM,3,11.3,2018
PJM,3,11.63,2019
PJM,3,11.37,2020
PJM,3,11.22,2021
PJM,3,12.47,2022
PJM,3,13.87,2023
PJM,3,14.97,2024
PJM,3,16.16,2025
PJM,5,6.71,2001
PJM,5,6.38,2002
PJM,5,6.09,2003
PJM,5,7.04,2004
PJM,5,7.9,2005
PJM,5,9.11,2006
PJM,5,10.69,2007
PJM,5,12.37,2008
PJM,5,13.15,2009
PJM,5,12.42,2010
PJM,5,12.11,2011
PJM,5,11.07,2012
PJM,5,11.15,2013
PJM,5,11.76,2014
PJM,5,11.7,2015
PJM,5,12.24,2016
PJM,5,12.14,2017
PJM,5,11.31,2018
PJM,5,11.34,2019
PJM,5,11.3,2020
PJM,5,11.07,2021
PJM,5,12.66,2022
PJM,5,13.65,2023
PJM,5,14.45,2024
PJM,11,5.88,2001
PJM,11,5.89,2002
PJM,11,5.83,2003
PJM,11,7.16,2004
PJM,11,8.04,2005
PJM,11,10.25,2006
PJM,11,11.66,2007
PJM,11,12.63,2008
PJM,11,12.62,2009
PJM,11,12.04,2010
PJM,11,11.16,2011
PJM,11,10.88,2012
PJM,11,11.62,2013
PJM,11,11.44,2014
PJM,11,12,2015
PJM,11,12.11,2016
PJM,11,11.6,2017
PJM,11,11.37,2018
PJM,11,10.94,2019
